ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;longitude;latitude;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
5318;MX-2021-168284;25/10/2021;31/10/2021;Classe padrão;JP-15745;Júlia Pinto;Varejo;lorena;-45,12424814;-22,73169303;São Paulo;Brasil;Sul;MAT-FI-10004780;Material de escritório;Fichários;Ibico Pasta argolada, Econômico;412,8;4;0;152
5319;MX-2021-168284;25/10/2021;31/10/2021;Classe padrão;JP-15745;Júlia Pinto;Varejo;lorena;-45,12424814;-22,73169303;São Paulo;Brasil;Sul;TEC-MÁ-10004661;Tecnologia;Máquinas;Epson Calculadora, Branco;896,4;3;0;89,4
5320;MX-2019-117870;04/10/2019;09/10/2019;Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;penedo;-36,58046021;-10,2961103;Alagoas;Brasil;Sul;MAT-FI-10002522;Material de escritório;Fichários;Cardinal Capa para fichário, Econômico;160;2;0;25,6
5352;MX-2021-124492;17/03/2021;22/03/2021;Classe padrão;RD-19900;Rebeca Dias;Varejo;jataí;-51,72081804;-17,88623233;Goiás;Brasil;Sul;MAT-AR-10001751;Material de escritório;Armazenamento;Tenex Caixa, Metal;207,6;2;0;28,8
5368;MX-2020-150861;14/12/2020;18/12/2020;Classe padrão;CM-12475;Cauã Melo;Varejo;duque de caxias;-43,30988807;-22,78525325;Rio de Janeiro;Brasil;Sul;MÓV-MÓ-10003036;Móveis;Móveis;Deflect-O Relógio de parede, Durável;946,8;3;0;444,6
5369;MX-2020-150861;14/12/2020;18/12/2020;Classe padrão;CM-12475;Cauã Melo;Varejo;duque de caxias;-43,30988807;-22,78525325;Rio de Janeiro;Brasil;Sul;MÓV-MÓ-10004094;Móveis;Móveis;Tenex Peso de porta, Premium;283,4;1;0;17
5370;MX-2020-150861;14/12/2020;18/12/2020;Classe padrão;CM-12475;Cauã Melo;Varejo;duque de caxias;-43,30988807;-22,78525325;Rio de Janeiro;Brasil;Sul;MÓV-ES-10001014;Móveis;Estantes;Sauder Estante tradicional, Branco;14617;5;0;2338
5390;US-2018-140998;23/08/2018;27/08/2018;Classe padrão;AB-10255;Alice Barbosa;Pequenas e Medias Empresas;salvador;-38,48806148;-13,01477191;Bahia;Brasil;Sul;MAT-CO-10004566;Material de escritório;Colchetes;OIC Percevejo niquelado, Embalagem com 12;108;3;0,6;-151,2
5394;MX-2021-140557;06/10/2021;10/10/2021;Classe padrão;MO-18085;Marcos Oliveira;Varejo;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;MAT-FI-10001391;Material de escritório;Fichários;Acco Perfurador, Transparente;394,4;2;0;66,8
5395;MX-2021-140557;06/10/2021;10/10/2021;Classe padrão;MO-18085;Marcos Oliveira;Varejo;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;MAT-MA-10003011;Material de escritório;Materiais;Kleencut Tesouras, Aço;1231,2;4;0;541,6
5396;MX-2021-140557;06/10/2021;10/10/2021;Classe padrão;MO-18085;Marcos Oliveira;Varejo;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;MAT-AR-10001150;Material de escritório;Armazenamento;Rogers Pratelheiras, Azul;414,2;1;0;107,6
5398;US-2021-122077;06/11/2021;12/11/2021;Classe padrão;AS-10645;Ana Santos;Varejo;santa rosa;-54,4782241;-27,8667498;La Pampa;Argentina;Sul;MAT-ET-10003039;Material de escritório;Etiquetas;Smead Etiquetas de envio, Branco;139,32;3;0,4;-39,48
5399;US-2021-122077;06/11/2021;12/11/2021;Classe padrão;AS-10645;Ana Santos;Varejo;santa rosa;-54,4782241;-27,8667498;La Pampa;Argentina;Sul;MAT-ET-10004470;Material de escritório;Etiquetas;Novimex Etiquetas jurídicas, Durável;86,88;2;0,4;-23,52
5400;US-2021-122077;06/11/2021;12/11/2021;Classe padrão;AS-10645;Ana Santos;Varejo;santa rosa;-54,4782241;-27,8667498;La Pampa;Argentina;Sul;TEC-AC-10001901;Tecnologia;Acessórios;Enermax Roteador, Econômico;2066,64;2;0,4;-792,56
5401;MX-2018-149027;23/10/2018;28/10/2018;Classe padrão;AC-10810;Antônio Costa;Grande Empresa;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MAT-AR-10003843;Material de escritório;Armazenamento;Rogers Pratelheiras, Metal;1632;4;0;456,8
5402;MX-2018-149027;23/10/2018;28/10/2018;Classe padrão;AC-10810;Antônio Costa;Grande Empresa;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MÓV-CA-10002356;Móveis;Cadeiras;SAFCO Cadeira de praia, Vermelho;988,8;3;0;197,4
5403;MX-2018-149027;23/10/2018;28/10/2018;Classe padrão;AC-10810;Antônio Costa;Grande Empresa;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MAT-AR-10003355;Material de escritório;Arte;Sanford Apontador, Azul;516,6;3;0;226,8
5404;MX-2018-149027;23/10/2018;28/10/2018;Classe padrão;AC-10810;Antônio Costa;Grande Empresa;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MÓV-CA-10004873;Móveis;Cadeiras;Office Star Banqueta, Ajustável;9409,6;8;0;1976
5410;US-2021-128244;25/06/2021;01/07/2021;Classe padrão;PD-19465;Pedro Dias;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-EN-10001388;Material de escritório;Envelopes;Jiffy Fita dupla face, Conjunto de 50;240,12;3;0,4;-32,28
5468;MX-2021-161641;25/11/2021;28/11/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;macapá;-51,05740546;0,03895101;Amapá;Brasil;Sul;TEC-TE-10002071;Tecnologia;Telefones;Samsung Smart Phone, Azul;4108;5;0;1273
5469;MX-2021-161641;25/11/2021;28/11/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;macapá;-51,05740546;0,03895101;Amapá;Brasil;Sul;MAT-FI-10002381;Material de escritório;Fichários;Acco Divisórias, Reciclado;238,4;4;0;52
5470;MX-2021-161641;25/11/2021;28/11/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;macapá;-51,05740546;0,03895101;Amapá;Brasil;Sul;MÓV-CA-10003933;Móveis;Cadeiras;Harbour Creations Poltrona, Preto;15706;5;0;4868
5471;MX-2021-161641;25/11/2021;28/11/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;macapá;-51,05740546;0,03895101;Amapá;Brasil;Sul;MAT-MA-10003524;Material de escritório;Materiais;Kleencut Régua, Aço;86,4;1;0;29,2
5472;MX-2021-161641;25/11/2021;28/11/2021;Segunda classe;CG-11935;Caio Goncalves;Varejo;macapá;-51,05740546;0,03895101;Amapá;Brasil;Sul;MÓV-CA-10001218;Móveis;Cadeiras;Office Star Protetor de piso, Par;2269;5;0;952
5476;MX-2021-168298;11/09/2021;15/09/2021;Classe padrão;LC-16570;Larissa Cardoso;Varejo;apucarana;-51,45998514;-23,55159299;Paraná;Brasil;Sul;MAT-ET-10002436;Material de escritório;Etiquetas;Harbour Creations Etiquetas para codificação colorida, Branco;430;5;0;163
5477;MX-2021-107202;07/06/2021;11/06/2021;Classe padrão;GF-14740;Giovanna Ferreira;Grande Empresa;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-AR-10000892;Material de escritório;Armazenamento;Smead Carrinho bandeja, Industrial;1718,4;2;0;652,8
5490;US-2021-126886;09/07/2021;14/07/2021;Segunda classe;LS-17755;Luis Sousa;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10002761;Tecnologia;Copiadoras;Brother Copiadora, Par;3136,9884;3;0,402;-1112,2116
5491;US-2021-126886;09/07/2021;14/07/2021;Segunda classe;LS-17755;Luis Sousa;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10002720;Material de escritório;Armazenamento;Smead Bandejas, Tamanho real;776,16;4;0,4;-39,04
5497;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;MÓV-ME-10001783;Móveis;Mesas;HON Mesa redonda, Montado;5518,72;2;0,2;689,52
5498;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;MAT-AR-10001323;Material de escritório;Arte;Stanley Tela, Azul;659,6;2;0;316,4
5499;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;MAT-MA-10001508;Material de escritório;Materiais;Acme Tesouras, Azul;3660,8;11;0;217,8
5500;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;TEC-CO-10001474;Tecnologia;Copiadoras;HP Tinta, Digital;1707,7776;2;0,002;578,1776
5501;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;TEC-AC-10001768;Tecnologia;Acessórios;Belkin Teclado, Econômico;2796;5;0;167
5502;MX-2020-111010;30/08/2020;04/09/2020;Classe padrão;AC-10900;Arthur Cunha;Varejo;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;MAT-PA-10001844;Material de escritório;Papel;Green Bar Papel de pergaminho, Multicolorido;361,8;3;0;115,2
5504;MX-2019-147312;30/06/2019;03/07/2019;Primeira classe;AD-10195;Alex Dias;Grande Empresa;jundiaí;-46,88527397;-23,187668;São Paulo;Brasil;Sul;MAT-EN-10001223;Material de escritório;Envelopes;Cameo Envelope profissional, Conjunto de 50;452;4;0;148,8
5505;MX-2019-147312;30/06/2019;03/07/2019;Primeira classe;AD-10195;Alex Dias;Grande Empresa;jundiaí;-46,88527397;-23,187668;São Paulo;Brasil;Sul;MÓV-CA-10003172;Móveis;Cadeiras;HON Cadeira de balanço, Ajustável;1774,8;2;0;35,2
5513;MX-2020-140746;26/07/2020;28/07/2020;Primeira classe;MA-18430;Marisa Araujo;Pequenas e Medias Empresas;mossoró;-37,35687414;-5,193801235;Rio Grande do Norte;Brasil;Sul;MÓV-MÓ-10000559;Móveis;Móveis;Advantus Porta retrato, Embalagem multipack;353,6;1;0;169,6
5514;MX-2020-140746;26/07/2020;28/07/2020;Primeira classe;MA-18430;Marisa Araujo;Pequenas e Medias Empresas;mossoró;-37,35687414;-5,193801235;Rio Grande do Norte;Brasil;Sul;MÓV-MÓ-10002446;Móveis;Móveis;Deflect-O Porta retrato, Durável;978,6;3;0;195,6
5515;MX-2020-140746;26/07/2020;28/07/2020;Primeira classe;MA-18430;Marisa Araujo;Pequenas e Medias Empresas;mossoró;-37,35687414;-5,193801235;Rio Grande do Norte;Brasil;Sul;MÓV-MÓ-10000550;Móveis;Móveis;Deflect-O Caixa para correspondência, Preto;674,4;4;0;6,4
5518;MX-2020-114825;09/07/2020;14/07/2020;Classe padrão;EM-13765;Erick Melo;Grande Empresa;araguaína;-48,20870525;-7,19132894;Tocantins;Brasil;Sul;TEC-AC-10001228;Tecnologia;Acessórios;Belkin Teclado numérico, Reciclado;740,8;2;0;110,8
5519;MX-2020-114825;09/07/2020;14/07/2020;Classe padrão;EM-13765;Erick Melo;Grande Empresa;araguaína;-48,20870525;-7,19132894;Tocantins;Brasil;Sul;MÓV-ES-10003508;Móveis;Estantes;Bush Conjunto de pratelheiras, Preto;2301,6;2;0;644,4
5520;MX-2020-114825;09/07/2020;14/07/2020;Classe padrão;EM-13765;Erick Melo;Grande Empresa;araguaína;-48,20870525;-7,19132894;Tocantins;Brasil;Sul;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;2868;3;0;573,6
5521;MX-2020-114825;09/07/2020;14/07/2020;Classe padrão;EM-13765;Erick Melo;Grande Empresa;araguaína;-48,20870525;-7,19132894;Tocantins;Brasil;Sul;MAT-FI-10000452;Material de escritório;Fichários;Ibico Reforço para fichário, Transparente;86;2;0;36
5522;MX-2021-124968;22/05/2021;26/05/2021;Classe padrão;RA-19795;Raissa Azevedo;Pequenas e Medias Empresas;montes claros;-43,86542243;-16,72270664;Minas Gerais;Brasil;Sul;MAT-AR-10004935;Material de escritório;Armazenamento;Eldon Armários, Azul;5277,6;4;0;52
5530;MX-2018-118549;08/12/2018;13/12/2018;Classe padrão;BC-10975;Beatrice Costa;Grande Empresa;joão pessoa;-34,87338481;-7,14938202;Paraíba;Brasil;Sul;TEC-TE-10004658;Tecnologia;Telefones;Nokia Telefone do escritório, Tamanhos variados;2719,2;6;0;217,2
5533;US-2020-140494;03/08/2020;07/08/2020;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10002419;Material de escritório;Arte;Boston Canetas, Azul;170,64;3;0,4;-23,16
5534;US-2020-140494;03/08/2020;07/08/2020;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-FI-10001099;Material de escritório;Fichários;Wilson Jones Pasta argolada, Transparente;24,96;1;0,7;-39,24
5535;US-2020-140494;03/08/2020;07/08/2020;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-PA-10000521;Material de escritório;Papel;Enermax Caderno, Embalagem com 12;652,8;5;0,4;-174,2
5536;MX-2018-154641;15/10/2018;19/10/2018;Classe padrão;ÁA-10015;Ágatha Alves;Varejo;barueri;-46,87465289;-23,508902;São Paulo;Brasil;Sul;TEC-AC-10004650;Tecnologia;Acessórios;Logitech Mouse, Programável;615,6;3;0;227,4
5554;MX-2020-111437;07/11/2020;14/11/2020;Classe padrão;KB-16135;Kai Barros;Pequenas e Medias Empresas;jacareí;-45,9695932;-23,3048805;São Paulo;Brasil;Sul;MAT-AR-10000174;Material de escritório;Arte;BIC Marcadores de texto, Azul;378,6;3;0;154,8
5579;MX-2020-138828;21/12/2020;22/12/2020;Primeira classe;KD-16405;Kauan Dias;Pequenas e Medias Empresas;águas lindas de goiás;-48,28344444;-15,73793886;Goiás;Brasil;Sul;MAT-ET-10003421;Material de escritório;Etiquetas;Smead Etiquetas para codificação colorida, Ajustável;146;2;0;39,2
5586;MX-2021-137337;24/06/2021;29/06/2021;Segunda classe;BM-11725;Bruna Martins;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AC-10001496;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Prata;2488,56;2;0,4;331,76
5587;MX-2021-137337;24/06/2021;29/06/2021;Segunda classe;BM-11725;Bruna Martins;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-CA-10001262;Móveis;Cadeiras;Novimex Protetor de piso, Ajustável;1647,24;7;0,4;-797,16
5599;MX-2019-148663;14/06/2019;18/06/2019;Classe padrão;CF-12565;Clara Ferreira;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-EN-10001135;Material de escritório;Envelopes;Jiffy Malote, Reciclado;603,2;2;0;204,8
5600;MX-2019-148663;14/06/2019;18/06/2019;Classe padrão;CF-12565;Clara Ferreira;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-CO-10000361;Material de escritório;Colchetes;Stockwell Grampos, Metal;436,8;6;0;205,2
5601;MX-2019-148663;14/06/2019;18/06/2019;Classe padrão;CF-12565;Clara Ferreira;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-EN-10004578;Material de escritório;Envelopes;Cameo Fita dupla face, Prata;312;2;0;15,6
5604;MX-2020-166471;16/03/2020;20/03/2020;Classe padrão;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MAT-MA-10000797;Material de escritório;Materiais;Kleencut Tesouras, Retangular;2028,6;7;0;791
5605;MX-2020-166471;16/03/2020;20/03/2020;Classe padrão;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MÓV-CA-10000803;Móveis;Cadeiras;Office Star Cadeira de balanço, Par;3817,6;4;0;877,6
5606;MX-2020-166471;16/03/2020;20/03/2020;Classe padrão;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;TEC-CO-10001715;Tecnologia;Copiadoras;Brother Copiadora para uso pessoal, Digital;1896,5992;2;0,002;832,1992
5607;MX-2020-166471;16/03/2020;20/03/2020;Classe padrão;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MAT-ET-10002680;Material de escritório;Etiquetas;Novimex Etiquetas jurídicas, Branco;139,6;2;0;32
5609;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;MÓV-ES-10002152;Móveis;Estantes;Sauder Conjunto de pratelheiras, Tradicional;5188,8;4;0;2023,2
5610;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;TEC-TE-10004795;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanho real;2217;5;0;687
5611;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;MAT-ET-10002113;Material de escritório;Etiquetas;Harbour Creations Etiquetas removíveis, Durável;143,2;2;0;27,2
5612;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;MAT-FI-10000774;Material de escritório;Fichários;Avery Perfurador, Econômico;743,2;4;0;260
5613;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;MAT-CO-10001360;Material de escritório;Colchetes;Stockwell Clips de papel, Embalagem tipo bulk;185,2;2;0;50
5614;MX-2020-143287;28/01/2020;02/02/2020;Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;caucaia;-38,66401754;-3,736487;Ceará;Brasil;Sul;TEC-TE-10000976;Tecnologia;Telefones;Samsung Repetidor de sinal, Tamanhos variados;2788,8;3;0;892,2
5615;MX-2019-143091;03/06/2019;07/06/2019;Classe padrão;CP-12130;Camila Pinto;Varejo;josé bonifácio;-49,68628272;-21,05371904;São Paulo;Brasil;Sul;MÓV-MÓ-10000630;Móveis;Móveis;Rubbermaid Lâmpada, Durável;529;5;0;111
5616;MX-2019-143091;03/06/2019;07/06/2019;Classe padrão;CP-12130;Camila Pinto;Varejo;josé bonifácio;-49,68628272;-21,05371904;São Paulo;Brasil;Sul;MAT-PA-10004608;Material de escritório;Papel;SanDisk Cadernetas, Embalagem com 12;281,6;2;0;11,2
5617;MX-2019-126074;08/05/2019;12/05/2019;Classe padrão;ID-15145;Igor Dias;Grande Empresa;campo grande;-36,79084005;-9,956922603;Mato Grosso do Sul;Brasil;Sul;MAT-AR-10004677;Material de escritório;Arte;Crayola Apontador, Tamanhos variados;1791;9;0;268,2
5618;MX-2019-126074;08/05/2019;12/05/2019;Classe padrão;ID-15145;Igor Dias;Grande Empresa;campo grande;-36,79084005;-9,956922603;Mato Grosso do Sul;Brasil;Sul;TEC-TE-10004236;Tecnologia;Telefones;Nokia Telefone do escritório, Azul;1736,8;4;0;642,4
5680;MX-2019-143987;27/09/2019;02/10/2019;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;juazeiro;-40,50355216;-9,410717096;Bahia;Brasil;Sul;MÓV-CA-10000861;Móveis;Cadeiras;Office Star Protetor de piso, Ajustável;1366,2;3;0;313,8
5681;MX-2019-143987;27/09/2019;02/10/2019;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;juazeiro;-40,50355216;-9,410717096;Bahia;Brasil;Sul;MÓV-CA-10001610;Móveis;Cadeiras;Office Star Cadeira de praia, Ajustável;1544,8;4;0;632,8
5682;MX-2019-143987;27/09/2019;02/10/2019;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;juazeiro;-40,50355216;-9,410717096;Bahia;Brasil;Sul;MÓV-CA-10004196;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Preto;1973;5;0;394
5683;MX-2019-120789;06/07/2019;12/07/2019;Classe padrão;BS-11215;Beatriz Silva;Pequenas e Medias Empresas;manacapuru;-60,62058945;-3,298278035;Amazonas;Brasil;Sul;MAT-PA-10003781;Material de escritório;Papel;Xerox Agenda, Premium;679;5;0;258
5687;US-2021-165267;04/10/2021;09/10/2021;Classe padrão;DA-12610;Daniel Azevedo;Grande Empresa;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MÓV-ME-10002836;Móveis;Mesas;Bevis Mesa para computador, Retangular;5248,96;2;0,2;-1246,64
5688;MX-2021-104388;10/11/2021;15/11/2021;Classe padrão;GF-14980;Guilherme Ferreira;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-FI-10002522;Material de escritório;Fichários;Cardinal Capa para fichário, Econômico;240;3;0;38,4
5703;MX-2018-131933;08/12/2018;12/12/2018;Segunda classe;VC-21640;Vitoria Cavalcanti;Varejo;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MAT-ET-10001319;Material de escritório;Etiquetas;HON Etiquetas de envio, Branco;530,6;7;0;36,4
5704;MX-2018-131933;08/12/2018;12/12/2018;Segunda classe;VC-21640;Vitoria Cavalcanti;Varejo;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MAT-FI-10003793;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;181,6;4;0;86,4
5709;MX-2021-144813;05/02/2021;11/02/2021;Classe padrão;BA-11095;Beatriz Azevedo;Grande Empresa;anápolis;-48,9572179;-16,32882574;Goiás;Brasil;Sul;MÓV-CA-10000861;Móveis;Cadeiras;Office Star Protetor de piso, Ajustável;2732,4;6;0;627,6
5710;MX-2021-123274;07/03/2021;12/03/2021;Segunda classe;LA-17050;Leonor Alves;Varejo;águas lindas de goiás;-48,28344444;-15,73793886;Goiás;Brasil;Sul;MAT-MA-10002027;Material de escritório;Materiais;Kleencut Cortador de papel, Azul;1104,8;4;0;220,8
5711;MX-2021-123274;07/03/2021;12/03/2021;Segunda classe;LA-17050;Leonor Alves;Varejo;águas lindas de goiás;-48,28344444;-15,73793886;Goiás;Brasil;Sul;MAT-CO-10003823;Material de escritório;Colchetes;Accos Elásticos, Embalagem com 12;214,8;2;0;57,6
5737;MX-2021-134677;11/09/2021;18/09/2021;Classe padrão;LF-17485;Luana Fernandes;Varejo;niterói;-43,07582317;-22,89645239;Rio de Janeiro;Brasil;Sul;TEC-TE-10002243;Tecnologia;Telefones;Cisco Carregador, Tamanho real;8702,4;2;0;2958,8
5741;MX-2021-130211;14/07/2021;16/07/2021;Primeira classe;BB-11365;Brenda Barros;Grande Empresa;americana;-47,33036293;-22,7408835;São Paulo;Brasil;Sul;MÓV-CA-10004084;Móveis;Cadeiras;SAFCO Cadeira de balanço, Par;2743,2;3;0;795
5742;MX-2021-130211;14/07/2021;16/07/2021;Primeira classe;BB-11365;Brenda Barros;Grande Empresa;americana;-47,33036293;-22,7408835;São Paulo;Brasil;Sul;MAT-EN-10000753;Material de escritório;Envelopes;Jiffy Envelope profissional, Vermelho;910;7;0;218,4
5743;MX-2021-130211;14/07/2021;16/07/2021;Primeira classe;BB-11365;Brenda Barros;Grande Empresa;americana;-47,33036293;-22,7408835;São Paulo;Brasil;Sul;MÓV-CA-10001755;Móveis;Cadeiras;Novimex Cadeira dobrável, Preto;1064;2;0;478,8
5744;MX-2021-130211;14/07/2021;16/07/2021;Primeira classe;BB-11365;Brenda Barros;Grande Empresa;americana;-47,33036293;-22,7408835;São Paulo;Brasil;Sul;TEC-CO-10001763;Tecnologia;Copiadoras;HP Fax, Par;9978,004;5;0,002;3279,004
